feature	importance
L_1_A6	0.099341
L_2_A7	0.099341
L_10_A18	0.093778
L_9_A8	0.078635
L_6_A5	0.067178
L_3_A15	0.059332
L_4_A16	0.059332
L_5_A17	0.046249
L_1_A12	0.034687
L_6_A4	0.034687
L_1_A4	0.033979
L_5_A16	0.031914
L_8_A7	0.0296
L_7_A6	0.0296
L_7_A10	0.026015
L_10_A13	0.026015
L_2_A5	0.026015
L_8_A13	0.023596
L_5_A5	0.019113
L_3_A16	0.019113
L_4_A17	0.019113
L_3_A14	0.017756
L_7_A5	0.01581
L_1_A1	0.005139
L_4_A5	0.00466
