feature	importance
L_4_A5	1.108526
L_3_A16	1.055091
L_4_A17	1.055091
L_10_A13	0.96162
L_9_A7	0.96162
L_7_A10	0.96162
L_6_A9	0.96162
L_8_A13	0.800322
L_10_A8	0.679043
L_4_A7	0.675479
L_10_A19	0.645706
L_9_A9	0.645706
L_9_A8	0.554262
L_5_A17	0.371167
L_5_A5	0.291483
L_10_A17	0.241148
L_9_A12	0.241148
L_6_A5	0.181797
L_5_missing	0.114817
L_1_A1	0.114817
L_2_A7	0.0
L_1_A6	0.0
L_6_A4	0.0
L_1_A12	0.0
L_10_A18	0.0
